typeID,groupID,typeName,mass,volume,capacity,portionSize,marketGroupID,,,,,
24285,370,Corpum Commander Medallion,1,0.1,0.00E+00,1,None,,,,,
24286,522,Corpum Blood Duke,11800000,118000,235,1,None,,,,,
24287,526,Zach's Note,1,0.1,0.00E+00,1,None,,,,,
24288,526,E.F.A. ID Card,1,0.1,0.00E+00,1,None,,,,,
24289,526,Encoding Matrix Component,2500,2,0.00E+00,1,None,,,,,
24290,517,Arshah's Armageddon,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24291,517,Cosmos Apocalypse,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24292,517,Cosmos Impel,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24293,517,Cosmos Anathema,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24294,517,Kerth's Apocalypse,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24295,517,Robikar's Anathema,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24296,517,Shakai's Impel,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24300,526,Yamia Mida's Remains,80,1,0.00E+00,1,None,,,,,
24301,306,Yamia Mida's Residence,100000,100000000,10000,1,None,,,,,
24304,526,Excavation Note,1,0.1,0.00E+00,1,None,,,,,
24305,483,Modulated Deep Core Strip Miner II,0.00E+00,5,10,1,1040,,,,,
24306,490,Modulated Deep Core Strip Miner II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
24307,533,Serpentis Surveyor,11200000,112000,480,1,None,,,,,
24308,474,Smuggler Knot Lock,1,0.1,0.00E+00,1,None,,,,,
24309,517,Zach Himum's Armageddon,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24310,319,Amarr Citadel,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24311,257,Amarr Carrier,0.00E+00,0.01,0.00E+00,1,377,,,,,
24312,257,Caldari Carrier,0.00E+00,0.01,0.00E+00,1,377,,,,,
24313,257,Gallente Carrier,0.00E+00,0.01,0.00E+00,1,377,,,,,
24314,257,Minmatar Carrier,0.00E+00,0.01,0.00E+00,1,377,,,,,
24315,526,Thyram Arachnan's Dossier,1,0.1,0.00E+00,1,None,,,,,
24316,526,Lord Arachnan's Medal,0.1,0.1,0.00E+00,1,None,,,,,
24317,526,House Arachnan Legal Documents,1,0.1,0.00E+00,1,None,,,,,
24342,283,Lord Arachnan,100,3,0.00E+00,1,None,,,,,
24343,300,Aurora Alpha,0.00E+00,1,0.00E+00,1,None,,,,,
24344,300,Aurora Delta,0.00E+00,1,0.00E+00,1,None,,,,,
24345,300,Aurora Omega,0.00E+00,1,0.00E+00,1,None,,,,,
24346,300,Aurora Epsilon,0.00E+00,1,0.00E+00,1,None,,,,,
24347,300,Aurora Beta,0.00E+00,1,0.00E+00,1,None,,,,,
24348,650,Small Tractor Beam I,50,50,0.8,1,872,,,,,
24349,723,Small Tractor Beam I Blueprint,0.00E+00,0.01,0.00E+00,1,905,,,,,
24350,517,Mathon's Helios,1700000,19700,305,1,None,,,,,
24351,494,Force Repeller Relic,100000,100000000,10000,1,None,,,,,
24352,474,Passkey to Yan Jung Relic Site,1,0.1,0.00E+00,1,None,,,,,
24353,474,Gargoyle Passkey,1,0.1,0.00E+00,1,None,,,,,
24354,526,Threaded Waypoint Map,1,0.1,0.00E+00,1,None,,,,,
24355,526,Yan Jung Micro Processor,20,1,0.00E+00,1,None,,,,,
24356,494,Yan Jung Gargoyle,100000,100000000,10000,1,None,,,,,
24357,526,Robikar's Recommendation,1,1,0.00E+00,1,None,,,,,
24361,572,Crook Spy,2500000,25000,60,1,None,,,,,
24362,572,Crook Agent,2250000,22500,235,1,None,,,,,
24363,572,Crook Watchman,2950000,29500,175,1,None,,,,,
24364,572,Crook Patroller,2950000,29500,235,1,None,,,,,
24365,572,Crook Guard,2300000,23000,60,1,None,,,,,
24366,572,Crook Safeguard,2300000,23000,235,1,None,,,,,
24367,572,Crook Defender,2650000,26500,140,1,None,,,,,
24368,572,Crook Protector,2650000,26500,235,1,None,,,,,
24369,814,Marauder Spy,2500000,25000,60,1,None,,,,,
24370,814,Marauder Agent,2250000,22500,235,1,None,,,,,
24371,814,Marauder Watchman,2950000,29500,175,1,None,,,,,
24372,814,Marauder Patroller,2950000,29500,235,1,None,,,,,
24373,814,Marauder Guard,2300000,23000,60,1,None,,,,,
24374,814,Marauder Safeguard,2300000,23000,235,1,None,,,,,
24375,814,Marauder Defender,2650000,26500,140,1,None,,,,,
24376,814,Marauder Protector,2650000,26500,235,1,None,,,,,
24377,573,Mule Harvester,2300000,23000,60,1,None,,,,,
24378,573,Mule Gatherer,2300000,23000,235,1,None,,,,,
24379,573,Mule Ferrier,2650000,26500,140,1,None,,,,,
24380,573,Mule Loader,2650000,26500,235,1,None,,,,,
24381,558,Barrow Harvester,2870000,28700,235,1,None,,,,,
24382,558,Barrow Gatherer,2860000,28600,235,1,None,,,,,
24383,558,Barrow Ferrier,2870000,28700,135,1,None,,,,,
24384,558,Barrow Loader,2860000,28600,235,1,None,,,,,
24385,557,Warrior Collector,2810000,28100,315,1,None,,,,,
24386,557,Warrior Raider,2870000,28700,235,1,None,,,,,
24387,557,Warrior Diviner,2860000,28600,235,1,None,,,,,
24388,557,Warrior Reaver,2870000,28700,135,1,None,,,,,
24389,557,Warrior Engraver,2860000,28600,235,1,None,,,,,
24390,792,Sellsword Collector,2810000,28100,315,1,None,,,,,
24391,792,Sellsword Raider,2870000,28700,235,1,None,,,,,
24392,792,Sellsword Diviner,2860000,28600,235,1,None,,,,,
24393,792,Sellsword Reaver,2870000,28700,135,1,None,,,,,
24394,792,Sellsword Engraver,2860000,28600,235,1,None,,,,,
24395,644,Drone Navigation Computer I,200,25,0.00E+00,1,938,,,,,
24396,408,Drone Navigation Computer I Blueprint,0.00E+00,0.01,0.00E+00,1,939,,,,,
24407,557,Warrior Seeker,2810000,28100,165,1,None,,,,,
24408,792,Sellsword Seeker,2810000,28100,165,1,None,,,,,
24417,644,Drone Navigation Computer II,200,5,0.00E+00,1,938,,,,,
24418,408,Drone Navigation Computer II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
24427,647,Drone Link Augmentor II,200,25,0.00E+00,1,938,,,,,
24428,408,Drone Link Augmentor II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
24429,306,Rolette Residence,100000,100000000,10000,1,None,,,,,
24438,646,Omnidirectional Tracking Link II,0.00E+00,5,1,1,938,,,,,
24439,408,Omnidirectional Tracking Link II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
24441,283,Civilians,1000,5,0.00E+00,1,None,,,,,
24443,338,Shield Boost Amplifier II,0.00E+00,5,0.00E+00,1,613,,,,,
24444,360,Shield Boost Amplifier II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
24445,649,Giant Freight Container,1000000,120000,120000,1,1653,,,,,
24446,526,Dorga Roes,400,1,0.00E+00,1,None,,,,,
24447,306,Corpse Stash,10000,1200,1000,1,None,,,,,
24452,319,Gallente Factory,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24453,319,Smuggler Stargate Strong,1E+35,100000000,10000,1,None,,,,,
24454,817,Kungizo Eladar,11200000,112000,480,1,None,,,,,
24455,817,Tukkito Usa,10100000,101000,250,1,None,,,,,
24456,319,Ammatar Battlestation,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24457,226,Fortified Blood Raider Bunker,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24458,226,Fortified Blood Raider Junction,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24459,306,Habitation Module With Encoded Data Chip,100000,100000000,10000,1,None,,,,,
24462,474,Key of the Arcane,1,0.1,0.00E+00,1,None,,,,,
24463,517,Udokas' Crusader,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24464,1207,Trial of Skill,10000,27500,2700,1,None,,,,,
24465,526,Runic Inscription,1,0.1,0.00E+00,1,None,,,,,
24466,474,Museum Arcana Guest Pass,1,0.1,0.00E+00,1,None,,,,,
24467,517,The Curator's Armageddon,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24468,332,R.A.M.- Battlecruiser Tech,0.00E+00,15,0.00E+00,1,None,,,,,
24469,356,R.A.M.- Battlecruiser Tech Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
24471,648,Scourge Rage Rocket,100,0.005,0.00E+00,5000,930,,,,,
24472,166,Scourge Rage Rocket Blueprint,1,0.01,0.00E+00,1,None,,,,,
24473,648,Nova Rage Rocket,100,0.005,0.00E+00,5000,930,,,,,
24474,166,Nova Rage Rocket Blueprint,1,0.01,0.00E+00,1,None,,,,,
24475,648,Inferno Rage Rocket,100,0.005,0.00E+00,5000,930,,,,,
24476,166,Inferno Rage Rocket Blueprint,1,0.01,0.00E+00,1,None,,,,,
24477,648,Scourge Javelin Rocket,100,0.005,0.00E+00,5000,928,,,,,
24478,648,Nova Javelin Rocket,100,0.005,0.00E+00,5000,928,,,,,
24479,648,Inferno Javelin Rocket,100,0.005,0.00E+00,5000,928,,,,,
24480,226,Fortified Spatial Rift,1,0.00E+00,0.00E+00,1,None,,,,,
24482,474,Key to the Labyrinth,1,0.1,0.00E+00,1,None,,,,,
24483,547,Nidhoggur,1230000000,11250000,860,1,821,,,,,
24484,643,Nidhoggur Blueprint,0.00E+00,0.01,0.00E+00,1,891,,,,,
24485,300,Aurora Gamma,0.00E+00,1,0.00E+00,1,None,,,,,
24486,654,Inferno Rage Heavy Assault Missile,700,0.015,0.00E+00,5000,973,,,,,
24487,166,Inferno Rage Heavy Assault Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24488,654,Nova Rage Heavy Assault Missile,700,0.015,0.00E+00,5000,973,,,,,
24489,166,Nova Rage Heavy Assault Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24490,654,Mjolnir Rage Heavy Assault Missile,700,0.015,0.00E+00,5000,973,,,,,
24491,166,Mjolnir Rage Heavy Assault Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24492,654,Scourge Javelin Heavy Assault Missile,625,0.015,0.00E+00,5000,972,,,,,
24493,654,Mjolnir Javelin Heavy Assault Missile,625,0.015,0.00E+00,5000,972,,,,,
24494,654,Inferno Javelin Heavy Assault Missile,625,0.015,0.00E+00,5000,972,,,,,
24495,653,Scourge Fury Light Missile,700,0.015,0.00E+00,5000,927,,,,,
24496,166,Scourge Fury Light Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24497,653,Nova Fury Light Missile,700,0.015,0.00E+00,5000,927,,,,,
24498,166,Nova Fury Light Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24499,653,Inferno Fury Light Missile,700,0.015,0.00E+00,5000,927,,,,,
24500,166,Inferno Fury Light Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24501,653,Scourge Precision Light Missile,700,0.015,0.00E+00,5000,917,,,,,
24502,166,Scourge Precision Light Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24503,653,Nova Precision Light Missile,700,0.015,0.00E+00,5000,917,,,,,
24504,166,Nova Precision Light Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24505,653,Mjolnir Precision Light Missile,700,0.015,0.00E+00,5000,917,,,,,
24506,166,Mjolnir Precision Light Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24507,655,Nova Fury Heavy Missile,1000,0.03,0.00E+00,5000,926,,,,,
24508,166,Nova Fury Heavy Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24509,655,Mjolnir Fury Heavy Missile,1000,0.03,0.00E+00,5000,926,,,,,
24510,166,Mjolnir Fury Heavy Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24511,655,Inferno Fury Heavy Missile,1000,0.03,0.00E+00,5000,926,,,,,
24512,166,Inferno Fury Heavy Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24513,655,Scourge Precision Heavy Missile,1000,0.03,0.00E+00,5000,919,,,,,
24514,166,Scourge Precision Heavy Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24515,655,Inferno Precision Heavy Missile,1000,0.03,0.00E+00,5000,919,,,,,
24516,166,Inferno Precision Heavy Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24517,655,Mjolnir Precision Heavy Missile,1000,0.03,0.00E+00,5000,919,,,,,
24518,166,Mjolnir Precision Heavy Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24519,657,Nova Rage Torpedo,1000,0.05,0.00E+00,5000,931,,,,,
24520,166,Nova Rage Torpedo Blueprint,1,0.01,0.00E+00,1,None,,,,,
24521,657,Scourge Rage Torpedo,1000,0.05,0.00E+00,5000,931,,,,,
24522,166,Scourge Rage Torpedo Blueprint,1,0.01,0.00E+00,1,None,,,,,
24523,657,Mjolnir Rage Torpedo,1000,0.05,0.00E+00,5000,931,,,,,
24524,166,Mjolnir Rage Torpedo Blueprint,1,0.01,0.00E+00,1,None,,,,,
24525,657,Inferno Javelin Torpedo,1500,0.05,0.00E+00,5000,929,,,,,
24526,166,Inferno Javelin Torpedo Blueprint,1,0.01,0.00E+00,1,None,,,,,
24527,657,Mjolnir Javelin Torpedo,1500,0.05,0.00E+00,5000,929,,,,,
24528,166,Mjolnir Javelin Torpedo Blueprint,1,0.01,0.00E+00,1,None,,,,,
24529,657,Scourge Javelin Torpedo,1500,0.05,0.00E+00,5000,929,,,,,
24530,166,Scourge Javelin Torpedo Blueprint,1,0.01,0.00E+00,1,None,,,,,
24531,656,Nova Fury Cruise Missile,1250,0.05,0.00E+00,5000,925,,,,,
24532,166,Nova Fury Cruise Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24533,656,Scourge Fury Cruise Missile,1250,0.05,0.00E+00,5000,925,,,,,
24534,166,Scourge Fury Cruise Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24535,656,Mjolnir Fury Cruise Missile,1250,0.05,0.00E+00,5000,925,,,,,
24536,166,Mjolnir Fury Cruise Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24537,656,Nova Precision Cruise Missile,1250,0.05,0.00E+00,5000,918,,,,,
24538,166,Nova Precision Cruise Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24539,656,Mjolnir Precision Cruise Missile,1250,0.05,0.00E+00,5000,918,,,,,
24540,166,Mjolnir Precision Cruise Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24541,656,Scourge Precision Cruise Missile,1250,0.05,0.00E+00,5000,918,,,,,
24542,166,Scourge Precision Cruise Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24543,166,Inferno Javelin Rocket Blueprint,1,0.01,0.00E+00,1,None,,,,,
24544,166,Mjolnir Javelin Rocket Blueprint,1,0.01,0.00E+00,1,None,,,,,
24545,873,Capital Jump Bridge Array,10000,10000,0.00E+00,1,781,,,,,
24546,915,Capital Jump Bridge Array Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
24547,873,Capital Clone Vat Bay,10000,10000,0.00E+00,1,781,,,,,
24548,915,Capital Clone Vat Bay Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
24549,651,'Gjallarhorn' Explosive Doomsday Blueprint,0.00E+00,0.01,0.00E+00,1,913,,,,,
24550,588,'Judgment' Electromagnetic Doomsday,100,8000,0.00E+00,1,2267,,,,,
24551,651,'Judgment' Electromagnetic Doomsday Blueprint,0.00E+00,0.01,0.00E+00,1,913,,,,,
24552,588,'Oblivion' Kinetic Doomsday,100,8000,0.00E+00,1,2268,,,,,
24553,651,'Oblivion' Kinetic Doomsday Blueprint,0.00E+00,0.01,0.00E+00,1,913,,,,,
24554,588,'Aurora Ominae' Thermal Doomsday,100,8000,0.00E+00,1,2269,,,,,
24555,651,'Aurora Ominae' Thermal Doomsday Blueprint,0.00E+00,0.01,0.00E+00,1,913,,,,,
24556,873,Capital Doomsday Weapon Mount,10000,10000,0.00E+00,1,781,,,,,
24557,915,Capital Doomsday Weapon Mount Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
24558,873,Capital Ship Maintenance Bay,10000,10000,0.00E+00,1,781,,,,,
24559,915,Capital Ship Maintenance Bay Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
24560,873,Capital Corporate Hangar Bay,10000,10000,0.00E+00,1,781,,,,,
24561,915,Capital Corporate Hangar Bay Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
24562,275,Jump Portal Generation,0.00E+00,0.01,0.00E+00,1,374,,,,,
24563,255,Doomsday Operation,0.00E+00,0.01,0.00E+00,1,364,,,,,
24564,526,Chanounian Wine,500,0.5,0.00E+00,1,None,,,,,
24565,319,Stargate - Caldari 1,1E+35,100000000,10000,1,None,,,,,
24566,226,Stargate - Caldari ,1E+35,0.00E+00,0.00E+00,1,None,,,,,
24567,413,Experimental Laboratory,100000000,3000,25000,1,933,,,,,
24568,1210,Capital Remote Armor Repair Systems,0.00E+00,0.01,0.00E+00,1,1745,,,,,
24569,325,Capital Remote Armor Repairer I,20,4000,0.00E+00,1,1056,,,,,
24570,350,Capital Remote Armor Repairer I Blueprint,0.00E+00,0.01,0.00E+00,1,1539,,,,,
24571,1209,Capital Shield Emission Systems,0.00E+00,0.01,0.00E+00,1,1747,,,,,
24572,1216,Capital Capacitor Emission Systems,0.00E+00,0.01,0.00E+00,1,368,,,,,
24574,397,Small Ship Assembly Array,200000000,10000,2000000,1,932,,,,,
24575,397,Supercapital Ship Assembly Array,200000000,850000,155000500,1,932,,,,,
24576,526,Imperial Navy Gate Permit,1,1,0.00E+00,1,None,,,,,
24577,306,Imperial Armory,100000,100000000,10000,1,None,,,,,
24578,227,Debris Cloud Flat,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24579,494,Core Serpentis Operational Headquarters,100000,100000000,10000,1,None,,,,,
24580,526,Ritual Texts,1,0.1,0.00E+00,1,None,,,,,
24581,526,Holy Statue,100,5,0.00E+00,1,None,,,,,
24582,820,The Negotiator,11600000,116000,900,1,None,,,,,
24583,534,Arcana Patron,19500000,1150000,235,1,None,,,,,
24584,820,Wiyrkomi Head Engineer,11200000,112000,480,1,None,,,,,
24587,319,Amarr Stargate,1E+35,100000000,10000,1,None,,,,,
24588,319,Station Caldari 4,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24589,226,Warning Sign,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24592,652,Amarr Empire Starbase Charter,1,0.1,0.00E+00,1,940,,,,,
24593,652,Caldari State Starbase Charter,1,0.1,0.00E+00,1,940,,,,,
24594,652,Gallente Federation Starbase Charter,1,0.1,0.00E+00,1,940,,,,,
24595,652,Minmatar Republic Starbase Charter,1,0.1,0.00E+00,1,940,,,,,
24596,652,Khanid Kingdom Starbase Charter,1,0.1,0.00E+00,1,940,,,,,
24597,652,Ammatar Mandate Starbase Charter,1,0.1,0.00E+00,1,940,,,,,
24604,166,Nova Javelin Rocket Blueprint,1,0.01,0.00E+00,1,None,,,,,
24605,166,Scourge Javelin Rocket Blueprint,1,0.01,0.00E+00,1,None,,,,,
24606,1220,Cloning Facility Operation,0.00E+00,0.01,0.00E+00,1,1746,,,,,
24607,624,TestScanRadar,2450000,24500,60,1,None,,,,,
24608,500,SnowballNewEffect,100,1,0.00E+00,100,None,,,,,
24609,226,Gallente Stargate,1E+35,100000000,10000,1,None,,,,,
24613,273,Fighter Hangar Management,0.00E+00,0.01,0.00E+00,1,366,,,,,
24614,166,Scourge Javelin Heavy Assault Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24615,166,Inferno Javelin Heavy Assault Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24616,166,Nova Javelin Heavy Assault Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24617,166,Mjolnir Javelin Heavy Assault Missile Blueprint,1,0.01,0.00E+00,1,None,,,,,
24620,650,Medium Tractor Beam I,50,10,0.8,1,None,,,,,
24621,154,Medium Tractor Beam I Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
24622,650,Large Tractor Beam I,50,10,0.8,1,None,,,,,
24623,154,Large Tractor Beam I Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
24624,270,Advanced Laboratory Operation,0.00E+00,0.01,0.00E+00,1,375,,,,,
24625,268,Advanced Mass Production,0.00E+00,0.01,0.00E+00,1,369,,,,,
24630,555,TEST DRAINER,11800000,118000,235,1,None,,,,,
24632,746,Zainou 'Deadeye' Guided Missile Precision GP-803,0.00E+00,1,0.00E+00,1,1495,,,,,
24636,746,Zainou 'Deadeye' Missile Bombardment MB-705,0.00E+00,1,0.00E+00,1,1494,,,,,
24637,746,Zainou 'Deadeye' Missile Projection MP-705,0.00E+00,1,0.00E+00,1,1494,,,,,
24638,746,Zainou 'Deadeye' Rapid Launch RL-1005,0.00E+00,1,0.00E+00,1,1497,,,,,
24639,746,Zainou 'Deadeye' Target Navigation Prediction TN-905,0.00E+00,1,0.00E+00,1,1496,,,,,
24640,746,Zainou 'Deadeye' Guided Missile Precision GP-805,0.00E+00,1,0.00E+00,1,1495,,,,,
24641,746,Zainou 'Gnome' Launcher CPU Efficiency LE-603,0.00E+00,1,0.00E+00,1,1493,,,,,
24642,746,Zainou 'Gnome' Launcher CPU Efficiency LE-605,0.00E+00,1,0.00E+00,1,1493,,,,,
24643,226,Ammatar Holy Dome,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24644,650,Capital Tractor Beam I,50,4000,0.8,1,872,,,,,
24645,723,Capital Tractor Beam I Blueprint,0.00E+00,0.01,0.00E+00,1,905,,,,,
24646,363,X-Large Ship Maintenance Array,2000000000,40000,155000000,1,484,,,,,
24652,471,Capital Shipyard,100000,4000,200000,1,None,,,,,
24653,397,Advanced Small Ship Assembly Array,200000000,10000,2000000,1,932,,,,,
24654,397,Medium Ship Assembly Array,200000000,17000,2000000,1,932,,,,,
24655,397,Advanced Medium Ship Assembly Array,200000000,17000,2000000,1,932,,,,,
24656,397,Capital Ship Assembly Array,200000000,25000,18500500,1,932,,,,,
24657,397,Advanced Large Ship Assembly Array,200000000,25000,19500000,1,932,,,,,
24658,397,Ammunition Assembly Array,100000000,1250,1000000,1,932,,,,,
24659,397,Drone Assembly Array,100000000,1250,1000000,1,932,,,,,
24660,397,Component Assembly Array,100000000,12500,10500000,1,932,,,,,
24661,533,Ytari Niaga,10100000,101000,235,1,None,,,,,
24662,534,Ratah Niaga,19000000,22000000,235,1,None,,,,,
24663,747,Zor's Custom Navigation Hyper-Link,0.00E+00,1,0.00E+00,1,1491,,,,,
24664,517,Mazed Karadom's Armageddon,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
24669,747,Shaqil's Speed Enhancer,0.00E+00,1,0.00E+00,1,1489,,,,,
24670,494,Starbase Major Assembly Array,100000,100000000,10000,1,None,,,,,
24671,494,Starbase Major Assembly Array,100000,100000000,10000,1,None,,,,,
24682,523,Maphante Guardian,19000000,1150000,235,1,None,,,,,
24683,520,Maphante Interceptor,1050000,28100,135,1,None,,,,,
24684,438,Biochemical Reactor Array,100000000,4000,1,1,490,,,,,
24685,319,Stargate Minmatar 1,1E+35,100000000,10000,1,None,,,,,
24688,27,Rokh,105300000,486000,625,1,80,,,,,
24689,107,Rokh Blueprint,0.00E+00,0.01,0.00E+00,1,280,,,,,
24690,27,Hyperion,100200000,495000,675,1,81,,,,,
24691,107,Hyperion Blueprint,0.00E+00,0.01,0.00E+00,1,281,,,,,
24692,27,Abaddon,103200000,495000,525,1,79,,,,,
24693,107,Abaddon Blueprint,0.00E+00,0.01,0.00E+00,1,279,,,,,
24694,27,Maelstrom,103600000,472500,550,1,78,,,,,
24695,107,Maelstrom Blueprint,0.00E+00,0.01,0.00E+00,1,278,,,,,
24696,419,Harbinger,15500000,234000,375,1,470,,,,,
24697,489,Harbinger Blueprint,0.00E+00,0.01,0.00E+00,1,589,,,,,
24698,419,Drake,13500000,252000,450,1,471,,,,,
24699,489,Drake Blueprint,0.00E+00,0.01,0.00E+00,1,590,,,,,
24700,419,Myrmidon,12700000,270000,400,1,472,,,,,
24701,489,Myrmidon Blueprint,0.00E+00,0.01,0.00E+00,1,591,,,,,
24702,419,Hurricane,12800000,216000,425,1,473,,,,,
